apdl_elem_id,n1,n2,orientation_node,assembly_name,member,section_key,local_x_global_x,local_x_global_y,local_x_global_z,local_y_global_x,local_y_global_y,local_y_global_z,local_z_global_x,local_z_global_y,local_z_global_z,abs_local_z_dot_global_z,iyy_mm4,izz_mm4,thickness_z_mm,thickness_y_mm,shear_correction_xz,shear_correction_xy,acceptance_rule,status
2000018,2000018,2000019,2000038,CW1_GATE_01,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
2000019,2000019,2000020,2000039,CW1_GATE_01,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
2000031,2000087,2000088,2000107,CW1_GATE_02,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
2000032,2000088,2000089,2000108,CW1_GATE_02,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
2000033,2000089,2000090,2000109,CW1_GATE_02,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
2000034,2000090,2000091,2000110,CW1_GATE_02,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
2000035,2000091,2000092,2000111,CW1_GATE_02,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
2000036,2000092,2000093,2000112,CW1_GATE_02,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
2000037,2000093,2000094,2000113,CW1_GATE_02,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
2000038,2000094,2000095,2000114,CW1_GATE_02,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
2000039,2000095,2000096,2000115,CW1_GATE_02,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
2000040,2000096,2000097,2000116,CW1_GATE_02,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
2000041,2000097,2000098,2000117,CW1_GATE_02,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
2000042,2000098,2000099,2000118,CW1_GATE_02,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
2000043,2000099,2000100,2000119,CW1_GATE_02,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
2000044,2000100,2000101,2000120,CW1_GATE_02,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
2000045,2000101,2000102,2000121,CW1_GATE_02,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
2000046,2000102,2000103,2000122,CW1_GATE_02,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
2000047,2000103,2000104,2000123,CW1_GATE_02,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
2000048,2000104,2000105,2000124,CW1_GATE_02,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
2000049,2000105,2000106,2000125,CW1_GATE_02,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
2000061,2000173,2000174,2000193,CW1_GATE_03,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
2000062,2000174,2000175,2000194,CW1_GATE_03,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
2000063,2000175,2000176,2000195,CW1_GATE_03,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
2000064,2000176,2000177,2000196,CW1_GATE_03,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
2000065,2000177,2000178,2000197,CW1_GATE_03,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
2000066,2000178,2000179,2000198,CW1_GATE_03,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
2000067,2000179,2000180,2000199,CW1_GATE_03,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
2000068,2000180,2000181,2000200,CW1_GATE_03,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
2000069,2000181,2000182,2000201,CW1_GATE_03,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
2000070,2000182,2000183,2000202,CW1_GATE_03,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
2000071,2000183,2000184,2000203,CW1_GATE_03,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
2000072,2000184,2000185,2000204,CW1_GATE_03,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
2000073,2000185,2000186,2000205,CW1_GATE_03,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
2000074,2000186,2000187,2000206,CW1_GATE_03,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
2000075,2000187,2000188,2000207,CW1_GATE_03,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
2000076,2000188,2000189,2000208,CW1_GATE_03,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
2000077,2000189,2000190,2000209,CW1_GATE_03,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
2000078,2000190,2000191,2000210,CW1_GATE_03,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
2000079,2000191,2000192,2000211,CW1_GATE_03,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
2000091,2000259,2000260,2000279,CW1_GATE_04,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
2000092,2000260,2000261,2000280,CW1_GATE_04,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
2000093,2000261,2000262,2000281,CW1_GATE_04,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
2000094,2000262,2000263,2000282,CW1_GATE_04,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
2000095,2000263,2000264,2000283,CW1_GATE_04,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
2000096,2000264,2000265,2000284,CW1_GATE_04,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
2000097,2000265,2000266,2000285,CW1_GATE_04,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
2000098,2000266,2000267,2000286,CW1_GATE_04,bottom_beam,gate_bottom,0.000000000000000,-1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,28164706.458333332092,9830899.739583333954,175.000000000000,175.000000000000,0.236384269613385,0.671295804316866,local-z竖直；TKz/TKy=175/175；Iyy强轴>Izz弱轴,PASS
