
                        S T E P       1


     E I G E N V A L U E   O U T P U T

 MODE NO    EIGENVALUE                       FREQUENCY   
                                     REAL PART            IMAGINARY PART
                           (RAD/TIME)      (CYCLES/TIME     (RAD/TIME)

      1   0.5268385E-01   0.2295296E+00   0.3653078E-01   0.0000000E+00
      2   0.5268386E-01   0.2295296E+00   0.3653078E-01   0.0000000E+00
      3   0.5359442E-01   0.2315047E+00   0.3684512E-01   0.0000000E+00
      4   0.2015171E+00   0.4489066E+00   0.7144570E-01   0.0000000E+00
      5   0.2015172E+00   0.4489067E+00   0.7144571E-01   0.0000000E+00
      6   0.2121212E+00   0.4605661E+00   0.7330138E-01   0.0000000E+00
      7   0.2121212E+00   0.4605661E+00   0.7330138E-01   0.0000000E+00
      8   0.2136229E+00   0.4621936E+00   0.7356040E-01   0.0000000E+00
      9   0.4043342E+00   0.6358728E+00   0.1012023E+00   0.0000000E+00
     10   0.4043342E+00   0.6358728E+00   0.1012023E+00   0.0000000E+00
     11   0.4758979E+00   0.6898535E+00   0.1097936E+00   0.0000000E+00
     12   0.4758979E+00   0.6898536E+00   0.1097936E+00   0.0000000E+00
     13   0.4794834E+00   0.6924474E+00   0.1102064E+00   0.0000000E+00
     14   0.5262260E+00   0.7254144E+00   0.1154533E+00   0.0000000E+00
     15   0.5558803E+00   0.7455738E+00   0.1186618E+00   0.0000000E+00
     16   0.5558805E+00   0.7455739E+00   0.1186618E+00   0.0000000E+00
     17   0.6069494E+00   0.7790696E+00   0.1239928E+00   0.0000000E+00
     18   0.6427371E+00   0.8017089E+00   0.1275959E+00   0.0000000E+00
     19   0.6427372E+00   0.8017090E+00   0.1275959E+00   0.0000000E+00
     20   0.7239724E+00   0.8508657E+00   0.1354195E+00   0.0000000E+00
     21   0.7239724E+00   0.8508657E+00   0.1354195E+00   0.0000000E+00
     22   0.8360302E+00   0.9143469E+00   0.1455228E+00   0.0000000E+00
     23   0.8360303E+00   0.9143469E+00   0.1455228E+00   0.0000000E+00
     24   0.8418182E+00   0.9175065E+00   0.1460257E+00   0.0000000E+00
     25   0.8418182E+00   0.9175065E+00   0.1460257E+00   0.0000000E+00
     26   0.8466645E+00   0.9201437E+00   0.1464454E+00   0.0000000E+00
     27   0.8466645E+00   0.9201437E+00   0.1464454E+00   0.0000000E+00
     28   0.8499221E+00   0.9219122E+00   0.1467269E+00   0.0000000E+00
     29   0.1086094E+01   0.1042158E+01   0.1658647E+00   0.0000000E+00
     30   0.1086094E+01   0.1042158E+01   0.1658647E+00   0.0000000E+00
     31   0.1090823E+01   0.1044425E+01   0.1662253E+00   0.0000000E+00
     32   0.1158592E+01   0.1076379E+01   0.1713111E+00   0.0000000E+00
     33   0.1158593E+01   0.1076379E+01   0.1713111E+00   0.0000000E+00
     34   0.1314912E+01   0.1146696E+01   0.1825024E+00   0.0000000E+00
     35   0.1314912E+01   0.1146696E+01   0.1825024E+00   0.0000000E+00
     36   0.1326798E+01   0.1151867E+01   0.1833254E+00   0.0000000E+00
     37   0.1385585E+01   0.1177109E+01   0.1873426E+00   0.0000000E+00
     38   0.1385585E+01   0.1177109E+01   0.1873426E+00   0.0000000E+00
     39   0.1539776E+01   0.1240877E+01   0.1974917E+00   0.0000000E+00
     40   0.1539776E+01   0.1240877E+01   0.1974918E+00   0.0000000E+00
     41   0.1901317E+01   0.1378882E+01   0.2194560E+00   0.0000000E+00
     42   0.1901317E+01   0.1378882E+01   0.2194560E+00   0.0000000E+00
     43   0.1914180E+01   0.1383539E+01   0.2201970E+00   0.0000000E+00
     44   0.1926022E+01   0.1387812E+01   0.2208771E+00   0.0000000E+00
     45   0.1926022E+01   0.1387812E+01   0.2208771E+00   0.0000000E+00
     46   0.2094705E+01   0.1447310E+01   0.2303465E+00   0.0000000E+00
     47   0.2108875E+01   0.1452197E+01   0.2311243E+00   0.0000000E+00
     48   0.2108875E+01   0.1452197E+01   0.2311243E+00   0.0000000E+00
     49   0.2216651E+01   0.1488842E+01   0.2369566E+00   0.0000000E+00
     50   0.2216651E+01   0.1488842E+01   0.2369566E+00   0.0000000E+00
     51   0.2409572E+01   0.1552280E+01   0.2470530E+00   0.0000000E+00
     52   0.2432649E+01   0.1559695E+01   0.2482332E+00   0.0000000E+00
     53   0.2432649E+01   0.1559695E+01   0.2482332E+00   0.0000000E+00
     54   0.2560747E+01   0.1600234E+01   0.2546851E+00   0.0000000E+00
     55   0.2560748E+01   0.1600234E+01   0.2546851E+00   0.0000000E+00
     56   0.2572848E+01   0.1604010E+01   0.2552861E+00   0.0000000E+00
     57   0.2572848E+01   0.1604010E+01   0.2552861E+00   0.0000000E+00
     58   0.2593180E+01   0.1610335E+01   0.2562928E+00   0.0000000E+00
     59   0.2633771E+01   0.1622890E+01   0.2582909E+00   0.0000000E+00
     60   0.2633771E+01   0.1622890E+01   0.2582909E+00   0.0000000E+00

     P A R T I C I P A T I O N   F A C T O R S

MODE NO.   X-COMPONENT     Y-COMPONENT     Z-COMPONENT     X-ROTATION      Y-ROTATION      Z-ROTATION
     56   0.3232047E-05  -0.6411295E+02  -0.5646968E-05   0.2221577E+05   0.1518085E-01  -0.1191755E+06
     57  -0.7508892E-06  -0.6411297E+02  -0.3529760E-05   0.2221577E+05   0.5044633E-02  -0.1191756E+06
     58   0.1365770E-06  -0.1662845E+03   0.2628026E-04   0.5569078E+05  -0.4842103E-01  -0.3084744E+06
     59  -0.8714004E-01   0.3057341E-04   0.1645127E+03  -0.3767564E+04  -0.3052767E+06  -0.1936774E+01
     60  -0.9303769E-01  -0.1594090E-04   0.1756435E+03   0.3528803E+04  -0.3259314E+06   0.1839820E+01

     E F F E C T I V E   M O D A L   M A S S

MODE NO.   X-COMPONENT     Y-COMPONENT     Z-COMPONENT     X-ROTATION      Y-ROTATION      Z-ROTATION

      1   0.1334599E-10   0.2048815E+06   0.1987476E-09   0.5548686E+10   0.1050133E-02   0.7049253E+12
      2   0.3688534E-10   0.2048834E+06   0.8467743E-11   0.5548736E+10   0.1921053E-04   0.7049322E+12
      3   0.2306227E-10   0.1344019E+07   0.5931594E-10   0.3282074E+11   0.4302458E-04   0.4624264E+13
      4   0.1180246E+06   0.9608416E-09   0.7684627E-05   0.3132902E-02   0.3053390E+12   0.5574670E+08
      5   0.1211530E+06   0.1472074E-09   0.7675644E-05   0.3121222E-02   0.3134326E+12   0.5430721E+08
      6   0.1814768E-08   0.1387540E-03   0.1275526E-10   0.1295713E+02   0.3805549E-02   0.6739597E+11
      7   0.3349268E-07   0.1459494E-03   0.3728631E-11   0.1333187E+02   0.8461340E-01   0.6739664E+11
      8   0.4641884E-08   0.2805503E-05   0.7506724E-11   0.1233133E+04   0.1314484E-01   0.4434726E+12
      9   0.1070712E-03   0.1708535E-09   0.7057450E+05   0.3054954E+08   0.2428166E+12   0.5626590E-01
     10   0.9942200E-04   0.4018337E-08   0.6639720E+05   0.3247170E+08   0.2284444E+12   0.1255933E+00
     11   0.1697456E-09   0.2289684E+05   0.5968384E-10   0.2489767E+10   0.1228541E-02   0.7880593E+11
     12   0.4717220E-10   0.2289684E+05   0.3490914E-13   0.2489767E+10   0.1150813E-03   0.7880594E+11
     13   0.1473401E-10   0.1520050E+06   0.7681485E-09   0.1540016E+11   0.3313796E-02   0.5229979E+12
     14   0.1047525E-10   0.4286584E+06   0.3441864E-10   0.1999414E+11   0.3055071E-03   0.4858171E+13
     15   0.5729152E-10   0.6245423E+05   0.1743127E-09   0.3173028E+10   0.1512010E-02   0.7069499E+12
     16   0.3989671E-09   0.6245423E+05   0.1152808E-08   0.3173028E+10   0.9844279E-02   0.7069498E+12
     17   0.3255503E-11   0.4072959E+06   0.1531913E-10   0.1398608E+11   0.3676059E-05   0.5740149E+11
     18   0.5346895E-12   0.5963073E+05   0.8476907E-12   0.2271792E+10   0.9424841E-06   0.8514934E+10
     19   0.1778411E-09   0.5963072E+05   0.8920177E-09   0.2271792E+10   0.1925018E-03   0.8514934E+10
     20   0.2804965E+05   0.1151417E-08   0.6419602E+05   0.3115508E+08   0.4976349E+12   0.1361199E+08
     21   0.2958658E+05   0.1106989E-08   0.6771358E+05   0.2953670E+08   0.5249026E+12   0.1290491E+08
     22   0.1010942E+01   0.8542918E-10   0.7383171E+06   0.3377823E+09   0.2545686E+13   0.4594557E+03
     23   0.1006765E+01   0.9399700E-10   0.7341455E+06   0.3397016E+09   0.2531306E+13   0.4595865E+03
     24   0.2276462E-06   0.3851081E-01   0.1426289E-08   0.4417482E+04   0.5149227E+00   0.1691372E+11
     25   0.2248602E-07   0.3848459E-01   0.1846721E-06   0.4417328E+04   0.1091447E+01   0.1691376E+11
     26   0.2778411E+05   0.2305716E-10   0.3138562E+02   0.1345740E+05   0.7021333E+11   0.1191295E+08
     27   0.2589336E+05   0.5813218E-10   0.2929407E+02   0.1446190E+05   0.6543130E+11   0.1278570E+08
     28   0.4470962E-08   0.8438710E-03   0.2082747E-08   0.7226710E+03   0.6723524E-03   0.1117423E+12
     29   0.6712583E+05   0.1589295E-09   0.3359115E+06   0.4207007E+08   0.7153268E+11   0.8406970E+07
     30   0.1827190E+05   0.1188461E-09   0.9143636E+05   0.1545538E+09   0.1947146E+11   0.3088471E+08
     31   0.2214332E-11   0.2928623E+06   0.3065502E-10   0.1769135E+10   0.3827920E-03   0.4619478E+13
     32   0.2360165E-10   0.4306070E+05   0.4288732E-09   0.3209038E+09   0.5551132E-02   0.6791775E+12
     33   0.5111102E-12   0.4306069E+05   0.1139107E-10   0.3209037E+09   0.1500063E-03   0.6791774E+12
     34   0.1059880E-10   0.8060524E+04   0.1395332E-10   0.9476003E+09   0.3576106E-05   0.2788651E+11
     35   0.4400922E-11   0.8060533E+04   0.1661666E-08   0.9476014E+09   0.6183068E-02   0.2788654E+11
     36   0.2389296E-12   0.5424151E+05   0.8793273E-09   0.5954035E+10   0.2937552E-02   0.1866791E+12
     37   0.2425202E-01   0.1438068E-09   0.1451180E+06   0.6621870E+08   0.4996776E+12   0.1092547E+02
     38   0.2404796E-01   0.9722967E-09   0.1439214E+06   0.6676932E+08   0.4955576E+12   0.1076696E+02
     39   0.1023005E+05   0.1419625E-09   0.3591580E+06   0.1618343E+09   0.4995843E+13   0.4609401E+07
     40   0.1001862E+05   0.5005114E-12   0.3517353E+06   0.1652494E+09   0.4892594E+13   0.4706864E+07
     41   0.4781943E-09   0.2066766E+00   0.2528972E-09   0.2462339E+05   0.4217279E-02   0.7236707E+10
     42   0.6295058E-10   0.2066775E+00   0.3776833E-10   0.2462290E+05   0.2604213E-05   0.7236711E+10
     43   0.4969480E-09   0.4763457E-02   0.7512447E-11   0.1193450E+04   0.9513176E-03   0.4913187E+11
     44   0.9356569E+04   0.5972297E-11   0.1247472E+00   0.9211957E+02   0.2393522E+11   0.6909330E+07
     45   0.1501802E+05   0.2713307E-10   0.2002369E+00   0.5741496E+02   0.3841788E+11   0.4304843E+07
     46   0.2405706E-09   0.1425625E+02   0.7234521E-10   0.1272844E+10   0.3714398E-02   0.1056409E+11
     47   0.3040924E+04   0.6088247E-11   0.8550236E+03   0.3941622E+06   0.4525528E+11   0.1401844E+07
     48   0.3046783E+04   0.2663677E-11   0.8566706E+03   0.3934160E+06   0.4534246E+11   0.1399231E+07
     49   0.8025527E-13   0.1035365E+01   0.1196908E-10   0.1861241E+09   0.2062555E-03   0.1672122E+10
     50   0.3995156E-11   0.1035440E+01   0.1440903E-10   0.1861243E+09   0.1388324E-03   0.1672112E+10
     51   0.3406981E-10   0.2338907E+02   0.3126697E-11   0.2088934E+10   0.1182707E-03   0.1095207E+11
     52   0.2162482E+04   0.7997286E-13   0.5019471E+03   0.2388670E+06   0.8006014E+10   0.1029082E+07
     53   0.2236670E+04   0.3456032E-11   0.5191672E+03   0.2309386E+06   0.8280673E+10   0.9949228E+06
     54   0.1880396E-12   0.7220342E+00   0.1919121E-10   0.3014187E+09   0.4948546E-05   0.1593775E+10
     55   0.1830812E-10   0.7219989E+00   0.2780924E-11   0.3014185E+09   0.6569344E-04   0.1593775E+10
     56   0.1044613E-10   0.4110471E+04   0.3188825E-10   0.4935402E+09   0.2304583E-03   0.1420281E+11
     57   0.5638346E-12   0.4110473E+04   0.1245921E-10   0.4935404E+09   0.2544832E-04   0.1420282E+11
     58   0.1865328E-13   0.2765053E+05   0.6906523E-09   0.3101463E+10   0.2344596E-02   0.9515647E+11
     59   0.7593386E-02   0.9347334E-09   0.2706444E+05   0.1419454E+08   0.9319384E+11   0.3751093E+01
     60   0.8656012E-02   0.2541123E-09   0.3085065E+05   0.1245245E+08   0.1062313E+12   0.3384936E+01
TOTAL     0.4910013E+06   0.3516966E+07   0.3229333E+07   0.1293392E+12   0.1866855E+14   0.2022079E+14

     T O T A L   E F F E C T I V E   M A S S

MODE NO.   X-COMPONENT     Y-COMPONENT     Z-COMPONENT     X-ROTATION      Y-ROTATION      Z-ROTATION

          0.4073416E+07   0.4067820E+07   0.4067820E+07   0.1639118E+12   0.2457716E+14   0.2441676E+14

